10	5	10
1	90	36
2	80	36
3	80	38
4	90	38
5	80	38
6	80	39
7	70	40
8	100	40
9	80	40
10	70	41
11	80	40
12	80	41
13	80	39
14	90	40
15	80	38
16	80	38
17	80	36
18	90	40
19	80	42
20	80	42
21	70	38
22	80	42
23	80	40
24	80	41
25	90	40
26	60	43
27	80	41
28	100	41
29	70	41
30	80	40
31	80	40
32	80	42
33	80	40
34	80	39
35	90	39
36	80	39
37	80	39
38	70	40
39	80	42
40	80	40
41	80	39
42	90	39
43	80	37
44	80	41
45	80	38
46	90	40
47	80	42
48	80	38
49	70	39
50	80	41
51	80	41
52	80	43
53	80	44
54	70	43
55	80	41
56	80	40
57	80	39
58	90	37
59	80	38
60	80	38
61	80	40
62	80	41
63	90	38
64	80	44
65	60	48
66	80	42
67	80	42
68	70	43
69	80	47
70	80	46
71	80	41
72	80	42
73	70	40
74	80	36
75	80	37
76	90	37
77	80	36
78	80	40
79	80	43
80	80	43
81	80	44
82	70	46
83	80	44
84	80	45
85	60	45
86	80	45
87	80	40
88	90	36
89	100	10
90	70	39
91	100	40
92	80	42
93	70	42
94	80	41
95	80	39
96	80	41
97	80	44
98	70	45
99	80	43
100	80	40
101	80	44
102	80	44
103	80	41
104	70	43
105	80	43
106	80	40
107	80	42
108	80	42
109	90	41
110	80	40
111	80	45
112	60	45
113	80	42
114	70	43
115	80	42
116	80	43
117	90	36
118	80	8
119	100	8
120	90	8
121	90	8
122	80	8
123	100	31
124	70	40
125	80	41
126	100	38
127	70	38
128	80	41
129	80	44
130	80	42
131	80	41
132	70	46
133	80	43
134	80	43
135	80	45
136	80	43
137	80	41
138	70	42
139	80	40
140	80	41
141	80	44
142	80	44
143	70	41
144	80	43
145	100	37
146	70	39
147	80	38
148	100	34
149	70	40
150	80	40
151	80	39
152	80	39
153	90	38
154	80	39
155	80	41
156	80	41
157	90	38
158	80	38
159	80	41
160	70	37
161	100	35
162	80	37
163	70	41
164	80	44
165	80	42
166	80	44
167	80	42
168	80	45
169	70	41
170	80	45
171	80	41
172	80	42
173	60	46
174	90	39
175	80	40
176	80	39
177	80	38
178	90	39
179	80	40
180	80	42
181	80	40
182	70	41
183	80	41
184	80	42
185	80	41
186	80	42
187	80	42
188	70	42
189	100	38
190	80	37
191	90	38
192	80	36
193	80	38
194	70	39
195	100	40
196	80	40
197	70	34
198	100	35
199	80	35
200	70	36
201	100	35
202	80	31
203	90	35
204	80	37
205	80	34
206	90	35
207	80	37
208	80	39
209	90	38
210	80	36
211	80	42
212	70	39
213	100	35
214	80	33
215	90	38
216	80	38
217	80	36
218	90	35
219	80	38
220	90	25
221	80	33
222	80	43
223	80	41
224	90	38
225	80	40
226	80	38
227	70	42
228	80	40
229	80	38
230	70	36
231	80	34
232	100	35
233	70	32
234	100	35
235	80	30
236	90	32
237	80	40
238	80	39
239	70	38
240	100	38
241	80	39
242	70	38
243	100	35
244	80	37
245	90	36
246	80	36
247	80	36
248	90	38
249	80	36
250	80	37
251	70	41
252	100	38
253	80	34
254	90	38
255	80	36
256	80	36
257	90	36
258	80	35
259	80	39
260	90	31
261	90	31
262	80	37
263	80	38
264	90	37
265	80	40
266	80	40
267	80	38
268	90	30
269	80	40
270	80	40
271	80	40
272	90	37
273	80	37
274	80	37
275	90	38
276	80	36
277	80	37
278	90	36
279	80	38
280	80	37
281	70	39
282	100	38
283	80	39
284	70	40
285	80	39
286	100	38
287	70	38
288	100	36
289	80	37
290	90	32
291	80	33
292	90	37
293	80	34
294	90	36
295	80	35
296	80	35
297	90	33
298	80	38
299	80	37
300	90	34
301	80	36
302	90	35
303	80	33
304	100	35
305	70	34
306	80	35
307	100	37
308	70	35
309	80	38
310	100	32
311	70	35
312	100	35
313	80	39
314	70	40
315	80	38
316	100	39
317	70	39
318	80	39
319	100	35
320	70	38
321	100	37
322	80	42
323	70	38
324	80	40
325	100	38
326	70	37
327	80	38
328	80	42
329	80	42
330	80	43
331	90	40
332	90	41
333	110	40
334	100	40
335	80	41
336	90	42
337	60	44
338	100	40
339	70	39
340	80	38
341	80	40
342	90	38
343	80	41
344	80	43
345	80	40
346	80	40
347	90	38
348	80	33
349	80	42
350	70	41
351	100	39
352	80	37
353	90	42
354	80	39
355	120	39
356	80	37
357	100	40
358	70	39
359	110	39
360	80	38
