10	5	10	0.5	0.5
1	90	36
2	0	36
3	20	38
4	0	38
5	10	38
6	0	39
7	20	40
8	0	40
9	10	40
10	0	41
11	0	40
12	0	41
13	0	40
14	10	40
15	0	38
16	20	38
17	0	35
18	10	40
19	0	42
20	0	42
21	20	38
22	0	42
23	0	40
24	20	41
25	0	40
26	0	43
27	10	41
28	0	41
29	20	41
30	10	40
31	20	40
32	10	42
33	20	40
34	0	39
35	0	39
36	0	39
37	20	39
38	10	40
39	20	42
40	0	40
41	10	39
42	20	39
43	0	37
44	10	41
45	20	38
46	0	40
47	10	42
48	20	38
49	0	39
50	0	41
51	20	41
52	0	43
53	10	44
54	0	42
55	20	41
56	10	40
57	20	40
58	10	38
59	20	38
60	0	38
61	20	40
62	0	41
63	10	38
64	0	44
65	0	48
66	20	42
67	10	42
68	0	43
69	0	47
70	20	46
71	0	41
72	10	42
73	20	40
74	10	37
75	0	37
76	20	37
77	0	36
78	20	40
79	0	43
80	10	43
81	0	44
82	20	46
83	0	45
84	10	45
85	0	45
86	20	45
87	0	41
88	10	36
89	20	10
90	0	39
91	0	40
92	20	43
93	0	42
94	10	41
95	0	40
96	20	41
97	0	44
98	0	46
99	10	43
100	20	41
101	10	45
102	0	46
103	20	43
104	0	44
105	0	43
106	10	41
107	0	43
108	20	42
109	20	42
110	10	40
111	0	45
112	20	45
113	10	44
114	0	43
115	20	44
116	10	43
117	20	36
118	0	8
119	0	8
120	0	8
121	20	8
122	0	8
123	0	31
124	10	40
125	20	43
126	10	39
127	0	40
128	20	41
129	10	46
130	20	45
131	0	42
132	10	46
133	0	43
134	20	44
135	0	45
136	20	43
137	0	41
138	10	43
139	0	40
140	0	41
141	0	44
142	10	45
143	0	43
144	20	45
145	0	38
146	0	42
147	10	40
148	0	38
149	0	39
150	0	41
151	20	39
152	10	40
153	20	39
154	0	39
155	10	41
156	20	41
157	10	41
158	0	41
159	20	44
160	0	39
161	10	37
162	20	39
163	20	42
164	0	45
165	10	42
166	0	44
167	20	43
168	10	46
169	20	43
170	10	45
171	0	43
172	20	43
173	0	46
174	20	41
175	0	40
176	0	40
177	10	39
178	0	39
179	20	41
180	0	43
181	10	43
182	20	43
183	0	41
184	10	43
185	0	42
186	0	42
187	20	45
188	0	42
189	10	38
190	0	37
191	20	39
192	0	37
193	0	39
194	0	39
195	20	40
196	0	40
197	0	34
198	10	35
199	20	36
200	0	38
201	10	37
202	0	33
203	20	36
204	0	38
205	0	34
206	10	36
207	0	37
208	20	40
209	0	38
210	20	36
211	10	43
212	20	40
213	0	37
214	0	34
215	10	38
216	0	38
217	20	36
218	0	36
219	10	39
220	0	26
221	0	33
222	20	43
223	0	43
224	10	39
225	0	40
226	20	40
227	0	42
228	20	40
229	0	39
230	10	38
231	0	35
232	0	35
233	20	33
234	0	36
235	0	32
236	10	33
237	0	40
238	20	41
239	0	38
240	10	38
241	0	41
242	20	39
243	0	35
244	20	38
245	0	36
246	0	37
247	10	37
248	0	39
249	20	36
250	0	38
251	0	42
252	10	39
253	0	34
254	20	38
255	0	36
256	10	38
257	0	36
258	0	35
259	20	40
260	0	35
261	10	33
262	20	37
263	0	38
264	20	38
265	0	40
266	10	41
267	0	39
268	20	33
269	0	41
270	10	41
271	0	41
272	20	38
273	0	39
274	0	38
275	0	38
276	10	36
277	0	39
278	0	38
279	20	39
280	0	38
281	0	40
282	20	39
283	0	41
284	10	40
285	0	39
286	0	38
287	20	38
288	0	36
289	0	37
290	10	32
291	0	34
292	0	38
293	20	35
294	0	36
295	0	35
296	10	35
297	0	34
298	20	38
299	0	37
300	10	34
301	0	36
302	20	36
303	0	34
304	0	35
305	20	34
306	0	37
307	0	37
308	10	35
309	0	38
310	0	32
311	20	35
312	0	35
313	0	40
314	10	40
315	0	38
316	0	40
317	20	39
318	0	39
319	0	36
320	10	39
321	0	37
322	20	42
323	0	40
324	0	43
325	20	39
326	0	39
327	10	38
328	0	42
329	20	42
330	0	43
331	10	41
332	0	41
333	0	41
334	20	41
335	0	41
336	0	42
337	10	44
338	0	40
339	20	40
340	10	40
341	0	39
342	20	38
343	0	42
344	20	43
345	0	42
346	10	41
347	0	39
348	20	35
349	0	42
350	0	41
351	10	40
352	0	38
353	20	42
354	0	40
355	10	40
356	0	37
357	20	41
358	20	41
359	0	39
360	10	39
361	0	43
362	20	42
363	0	43
364	0	40
365	10	40
366	0	37
367	20	37
368	10	39
369	0	40
370	20	39
371	0	41
372	10	39
373	0	40
374	20	40
375	20	41
376	0	39
377	0	42
378	10	42
379	0	40
380	20	40
381	0	38
382	10	43
383	0	40
384	20	38
385	0	37
386	10	38
387	0	40
388	0	37
389	20	36
390	0	38
391	20	37
392	0	35
393	0	37
394	10	34
395	0	34
396	20	34
397	0	36
398	10	34
399	0	38
400	20	37
401	0	35
402	20	36
403	0	37
404	10	37
405	0	29
406	20	31
407	0	35
408	0	36
409	20	40
410	0	39
411	10	38
412	0	40
413	20	39
414	10	39
415	20	40
416	0	41
417	0	41
