1	0	 56
2	0	 58
3	0	 59
4	0	 57
5	0	 52
6	0	 50
7	0	 50
8	0	 55
9	0	 55
10	0	 55
11	0	 55
12	0	 55
13	0	 55
14	0	 55
15	0	 55
16	0	 55
17	0	 55
18	0	 55
19	0	 55
20	0	 55
21	0	 55
22	0	 55
23	0	 55
24	0	 55
25	0	 55
26	0	 55
27	0	 53
28	0	 57
29	0	 51
30	0	 49
31	0	 55
32	0	 54
33	0	 57
34	0	 51
35	0	 54
36	0	 54
37	0	 55
38	0	 56
39	0	 56
40	0	 55
41	0	 58
42	0	 59
43	0	 53
44	0	 55
45	0	 55
46	0	 56
47	0	 55
48	0	 54
49	0	 59
50	0	 52
51	0	 58
52	0	 55
53	0	 53
54	0	 54
55	0	 52
56	0	 55
57	0	 55
58	0	 50
59	0	 53
60	0	 53
61	0	 53
62	0	 55
63	0	 55
64	0	 53
65	0	 56
66	0	 55
67	0	 52
68	0	 55
69	0	 54
70	0	 52
71	0	 54
72	0	 56
73	0	 53
74	0	 52
75	0	 54
76	0	 52
77	0	 51
78	0	 54
79	0	 54
80	0	 59
81	0	 53
82	0	 53
83	0	 57
84	0	 47
85	0	 52
86	0	 50
87	0	 53
88	0	 53
89	0	 45
90	0	 56
91	0	 53
92	0	 52
93	0	 52
94	0	 52
95	0	 51
96	0	 53
97	0	 51
98	0	 50
99	0	 46
100	0	 55
101	0	 52
102	0	 56
103	0	 55
104	0	 53
105	0	 56
106	0	 54
107	0	 53
108	0	 53
109	0	 53
110	0	 55
111	0	 51
112	0	 54
113	0	 51
114	0	 55
115	0	 55
116	0	 55
117	0	 50
118	0	 53
119	0	 51
120	0	 50
121	0	 53
122	0	 51
123	0	 53
124	0	 51
125	0	 48
126	0	 52
127	0	 50
128	0	 34
129	0	 52
130	0	 35
131	0	 48
132	0	 49
133	0	 50
134	0	 51
135	0	 56
136	0	 48
137	0	 50
138	0	 43
139	0	 50
140	0	 49
141	0	 52
142	0	 54
143	0	 52
144	0	 56

1	9.4	 43
2	9.4	 40
3	9.4	 41
4	9.4	 22
5	9.4	 46
6	9.4	 19
7	9.4	 27
8	9.4	 43
9	9.4	 22
10	9.4	 22
11	9.4	 22
12	9.4	 22
13	9.4	 22
14	9.4	 22
15	9.4	 22
16	9.4	 22
17	9.4	 22
18	9.4	 22
19	9.4	 22
20	9.4	 22
21	9.4	 22
22	9.4	 22
23	9.4	 22
24	9.4	 22
25	9.4	 22
26	9.4	 22
27	9.4	 38
28	9.4	 38
29	9.4	 40
30	9.4	 37
31	9.4	 26
32	9.4	 39
33	9.4	 39
34	9.4	 0
35	9.4	 41
36	9.4	 0
37	9.4	 16
38	9.4	 36
39	9.4	 35
40	9.4	 16
41	9.4	 38
42	9.4	 16
43	9.4	 21
44	9.4	 25
45	9.4	 20
46	9.4	 25
