3	20	40
1	130	7
2	70	9
3	110	7
4	100	6
5	90	6
6	100	6
7	90	6
8	90	6
9	100	6
10	90	7
11	90	8
12	100	8
13	120	9
14	100	7
15	90	9
16	90	8
17	100	8
18	90	9
19	100	8
20	90	10
21	90	9
22	100	10
23	90	9
24	110	11
25	90	9
26	100	10
27	110	8
28	90	9
29	90	9
30	110	10
31	100	11
32	90	11
33	90	13
34	110	8
35	100	10
36	90	11
37	100	12
38	90	12
39	110	10
40	90	10
41	100	9
42	110	8
43	140	8
44	90	8
45	90	8
46	100	9
47	90	8
48	90	8
49	100	12
50	90	10
51	100	10
52	90	8
53	90	8
54	100	8
55	110	8
56	150	8
57	100	9
58	110	9
59	90	10
60	90	9
61	100	11
62	90	10
63	90	10
64	100	11
65	120	12
66	100	10
67	90	11
68	90	10
69	100	9
70	90	9
71	100	9
72	90	8
73	90	11
74	100	11
75	90	8
76	90	11
77	110	10
78	100	10
79	90	13
80	110	11
81	90	10
82	110	11
83	100	9
84	90	8
85	110	8
86	90	9
87	100	10
88	90	9
89	110	8
90	100	7
91	90	9
92	90	9
93	100	8
94	110	10
95	90	8
96	90	8
