3	30	40
1	110	5
2	100	6
3	110	5
4	110	5
5	90	5
6	90	5
7	100	5
8	110	5
9	90	5
10	90	6
11	100	5
12	110	6
13	90	6
14	110	5
15	90	7
16	100	6
17	110	6
18	90	7
19	90	6
20	110	8
21	100	7
22	90	7
23	110	7
24	90	8
25	90	9
26	100	7
27	90	8
28	100	6
29	90	8
30	110	8
31	90	9
32	100	10
33	90	10
34	90	7
35	110	7
36	100	6
37	90	9
38	90	7
39	100	9
40	90	6
41	110	6
42	90	7
43	130	6
44	90	6
45	100	6
46	90	6
47	110	8
48	90	7
49	100	10
50	90	8
51	100	7
52	90	7
53	110	7
54	100	7
55	90	7
56	100	7
57	100	6
58	100	6
59	90	7
60	100	6
61	90	8
62	90	7
63	100	9
64	90	8
65	140	11
66	100	8
67	90	8
68	90	7
69	110	8
70	100	8
71	90	8
72	90	8
73	110	7
74	110	6
75	100	7
76	90	8
77	90	9
78	100	7
79	110	8
80	90	10
81	90	7
82	100	8
83	110	7
84	110	6
85	90	6
86	110	6
87	90	6
88	100	7
89	110	7
90	90	7
91	90	8
92	100	7
93	110	7
94	90	9
95	110	6
96	90	6
