3	5	40
1	100	15
2	90	17
3	90	18
4	100	13
5	80	13
6	90	13
7	90	13
8	100	13
9	90	16
10	110	18
11	90	20
12	100	20
13	90	18
14	100	18
15	90	17
16	80	19
17	110	20
18	90	17
19	90	19
20	100	22
21	90	24
22	100	23
23	90	23
24	80	24
25	90	23
26	90	21
27	100	18
28	90	18
29	100	24
30	70	23
31	100	24
32	90	23
33	100	23
34	90	21
35	80	21
36	90	23
37	90	26
38	100	26
39	80	27
40	90	25
41	90	22
42	100	22
43	90	19
44	100	20
45	90	17
46	90	18
47	100	20
48	90	20
49	90	21
50	100	18
51	90	20
52	100	17
53	90	17
54	90	17
55	80	17
56	90	17
57	100	20
58	90	18
59	100	19
60	90	17
61	90	22
62	80	21
63	100	20
64	90	22
65	90	22
66	100	21
67	80	21
68	90	21
69	100	20
70	90	20
71	100	21
72	90	19
73	80	23
74	90	23
75	90	22
76	100	23
77	90	23
78	80	28
79	90	23
80	100	23
81	90	22
82	100	21
83	90	23
84	80	22
85	90	24
86	90	23
87	100	25
88	80	20
89	90	20
90	90	21
91	100	21
92	90	21
93	100	21
94	90	19
95	90	19
96	100	21
