3	15	40	0.5	0.5
1	110	8
2	10	9
3	0	9
4	20	7
5	0	7
6	10	7
7	0	7
8	20	7
9	0	8
10	10	8
11	0	8
12	0	11
13	0	9
14	20	9
15	0	9
16	10	10
17	20	9
18	0	11
19	20	8
20	10	11
21	20	12
22	0	13
23	10	11
24	20	13
25	10	13
26	20	11
27	20	11
28	0	12
29	10	11
30	20	13
31	10	14
32	0	14
33	20	14
34	0	11
35	10	12
36	20	14
37	10	15
38	20	13
39	20	14
40	10	13
41	20	11
42	0	10
43	10	10
44	20	9
45	0	8
46	10	11
47	20	10
48	30	9
49	0	12
50	0	11
51	30	11
52	20	10
53	10	10
54	30	10
55	20	10
56	20	10
57	30	11
58	0	11
59	30	11
60	0	10
61	20	12
62	30	11
63	0	11
64	30	12
65	0	14
66	20	11
67	30	13
68	10	12
69	20	12
70	20	12
71	10	13
72	30	12
73	20	14
74	10	14
75	20	11
76	20	12
77	10	12
78	0	11
79	20	15
80	0	13
81	10	13
82	0	13
83	0	10
84	20	12
85	0	11
86	0	12
87	0	12
88	30	9
89	0	9
90	10	9
91	20	11
92	20	10
93	0	9
94	0	12
95	10	8
96	20	10
